MT-MLP,0.5,0.0,0.0,0.0,0.16,1.0,0.2758620689655173,0.6931472420692444,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.4952380952380952,1.0,0.009523809523809525,0.01886792452830189,0.16129032258064516,1.0,0.27777777777777773,0.725028395652771,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.064,1.0,0.12030075187969924,0.6931472420692444,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5046296296296297,0.864,1.0,0.9270386266094421,0.0,0.0,0.0,0.6931467056274414,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.112,1.0,0.2014388489208633,0.6931477189064026,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.4951923076923077,0.0,0.0,0.0,0.168,1.0,0.28767123287671237,0.6931514739990234,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.848,1.0,0.9177489177489178,0.0,0.0,0.0,0.6931422352790833,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5045871559633027,1.0,0.009174311926605505,0.018181818181818184,0.12903225806451613,1.0,0.2285714285714286,0.6930821537971497,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.824,1.0,0.9035087719298246,0.0,0.0,0.0,0.6918948292732239,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5048076923076923,0.0,0.0,0.0,0.168,1.0,0.28767123287671237,0.6958225965499878,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.84,1.0,0.9130434782608696,0.0,0.0,0.0,0.6927847862243652,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.8538095238095239,0.9634146341463414,0.7523809523809524,0.8449197860962566,0.3953488372093023,0.85,0.5396825396825397,0.5349151492118835,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.7713675213675213,0.987012987012987,0.6495726495726496,0.7835051546391752,0.14583333333333334,0.875,0.25000000000000006,0.5986627340316772,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.7810457516339869,0.9375,0.6944444444444444,0.7978723404255319,0.26666666666666666,0.7058823529411765,0.3870967741935483,0.6366711854934692,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.112,1.0,0.2014388489208633,0.6931472420692444,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.836996336996337,0.9375,0.7211538461538461,0.8152173913043477,0.35555555555555557,0.7619047619047619,0.48484848484848486,0.5348616242408752,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.152,1.0,0.2638888888888889,0.6933256983757019,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.6413417431192661,0.9333333333333333,0.5137614678899083,0.6627218934911242,0.18461538461538463,0.75,0.29629629629629634,0.7070977687835693,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.7996469549867609,0.9538461538461539,0.6019417475728155,0.7380952380952381,0.31666666666666665,0.8636363636363636,0.46341463414634154,0.6111665368080139,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.8507326007326007,0.9397590361445783,0.75,0.8342245989304812,0.38095238095238093,0.7619047619047619,0.5079365079365079,0.5296077728271484,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.7623809523809524,0.9294117647058824,0.7523809523809524,0.8315789473684211,0.35,0.7,0.4666666666666667,0.47228148579597473,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.16,1.0,0.2758620689655173,0.6931473612785339,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.064,1.0,0.12030075187969924,0.6931474804878235,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5046296296296297,1.0,0.009259259259259259,0.018348623853211007,0.13709677419354838,1.0,0.2411347517730496,0.6931256055831909,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.112,1.0,0.2014388489208633,0.6990380883216858,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.832,1.0,0.9082969432314411,0.0,0.0,0.0,0.6931469440460205,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.848,1.0,0.9177489177489178,0.0,0.0,0.0,0.693146824836731,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.4954128440366973,0.8709677419354839,0.9908256880733946,0.9270386266094421,0.0,0.0,0.0,0.6931499242782593,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5048543689320388,0.0,0.0,0.0,0.176,1.0,0.29931972789115646,0.6931473016738892,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.832,1.0,0.9082969432314411,0.0,0.0,0.0,0.6931465864181519,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5047619047619047,0.84,1.0,0.9130434782608696,0.0,0.0,0.0,0.6931467652320862,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.49523809523809526,0.0,0.0,0.0,0.16,1.0,0.2758620689655173,0.6931476593017578,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.49572649572649574,0.936,1.0,0.9669421487603307,0.0,0.0,0.0,0.6931465864181519,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.5046296296296297,0.864,1.0,0.9270386266094421,0.0,0.0,0.0,0.6931312084197998,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.112,1.0,0.2014388489208633,0.693147599697113,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.832,1.0,0.9082969432314411,0.0,0.0,0.0,0.6931468844413757,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.848,1.0,0.9177489177489178,0.0,0.0,0.0,0.6931471824645996,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
